Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
284620,KR7284620002,카이노스메드,KOSDAQ,기술성장기업부,4250,2,-140,-3.19,4370,4370,4225,6902,29656275,118670183000,27922396,KSQ
308170,KR7308170000,씨티알모빌리티,KOSPI,,13770,2,-290,-2.06,13850,14060,13760,4807,66478880,118559700000,8610000,STK
217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,13510,2,-90,-0.66,13450,13690,13260,9785,131586000,118471540740,8769174,KSQ
004150,KR7004150009,한솔홀딩스,KOSPI,,2820,2,-25,-0.88,2830,2840,2820,14189,40080670,118464187140,42008577,STK
307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,3530,1,70,2.02,3600,3600,3400,202510,702252350,118463665360,33559112,KSQ
002600,KR7002600005,조흥,KOSPI,,197400,1,3800,1.96,197000,197400,197000,3,591500,118440000000,600000,STK
267290,KR7267290005,경동도시가스,KOSPI,,20050,2,-150,-0.74,20200,20200,20000,2137,42906950,118202890300,5895406,STK
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2695,2,-20,-0.74,2710,2720,2685,10202,27615230,118041000000,43800000,KSQ
000440,KR7000440008,중앙에너비스,KOSDAQ,우량기업부,18950,1,480,2.6,18670,19290,18670,25823,492441010,118004113500,6227130,KSQ
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,18500,1,200,1.09,18310,18780,18310,12580,233662570,117845000000,6370000,KSQ
356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,4330,2,-110,-2.48,4460,4460,4200,362869,1569777835,117500980050,27136485,KSQ
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,5400,0,0,0.0,0,0,0,0,0,117248590800,21712702,KSQ
304360,KR7304360001,에스바이오메딕스,KOSDAQ,기술성장기업부,10360,1,350,3.5,10560,10690,10150,264445,2760154010,117016987360,11295076,KSQ
215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,5750,2,-90,-1.54,5850,5860,5640,246166,1410897110,117003610500,20348454,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,2980,2,-55,-1.81,3090,3090,2945,158666,474469985,116861832400,39215380,KSQ
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,7320,2,-190,-2.53,7510,7530,7250,32998,243592020,116814368040,15958247,KSQ
405000,KR7405000001,플라즈맵,KOSDAQ,기술성장기업부,6050,2,-110,-1.79,6150,6150,6020,45458,275640820,116607966200,19274044,KSQ
265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,10890,1,70,0.65,10820,10890,10760,6515,70462510,116416060200,10690180,KSQ
017040,KR7017040007,광명전기,KOSPI,,2685,2,-40,-1.47,2730,2740,2665,190849,513744935,116361496275,43337615,STK
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,3170,2,-85,-2.61,3265,3265,3150,175074,556031150,116236948190,36667807,KSQ
000300,KR7000300004,대유플러스,KOSPI,,919,2,-11,-1.18,930,937,914,165624,152402606,116113708153,126347887,STK
129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,8410,1,10,0.12,8330,8440,8300,20449,170979300,115343595730,13715053,KSQ
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1560,2,-10,-0.64,1589,1589,1558,34811,54824694,115165624080,73824118,KSQ
018500,KR7018500009,동원금속,KOSPI,,2460,2,-65,-2.57,2500,2505,2410,309652,757417160,115017135180,46754933,STK
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,6020,2,-120,-1.95,6140,6160,6010,7455,45402650,114883633200,19083660,KSQ
066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,2940,1,5,0.17,2950,2970,2895,35387,103607575,114874925760,39073104,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,11530,2,-80,-0.69,11580,11630,11500,7522,86870110,114838800000,9960000,KSQ
276040,KR7276040003,스코넥,KOSDAQ,기술성장기업부,9130,2,-260,-2.77,9510,9510,9100,26348,242697740,114622347620,12554474,KSQ
035610,KR7035610005,솔본,KOSDAQ,중견기업부,4190,2,-45,-1.06,4270,4270,4170,18231,76819610,114579727430,27345997,KSQ
264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,13390,2,-190,-1.4,13490,13490,13250,1449,19340870,114572097380,8556542,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,15360,2,-610,-3.82,15980,16130,15000,62581,965993040,114535434240,7456734,KSQ
170030,KR7170030001,현대공업,KOSDAQ,우량기업부,7460,2,-20,-0.27,7710,7710,7450,59028,446287600,114436400000,15340000,KSQ
141000,KR7141000000,비아트론,KOSDAQ,우량기업부,9440,2,-250,-2.58,9550,9660,9340,24348,230282760,114362862400,12114710,KSQ
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8320,2,-30,-0.36,8520,8520,8320,420,3504460,114136289280,13718304,KSQ
407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,9370,1,220,2.4,9140,9430,8980,283634,2642231550,114085287670,12175591,KSQ
001750,KR7001750009,한양증권,KOSPI,,8960,1,20,0.22,8900,8980,8880,2201,19632330,114047664640,12728534,STK
285800,KR7285800009,진영,KOSDAQ,벤처기업부,6660,2,-80,-1.19,6850,7140,6630,3568027,24357774740,113923096200,17105570,KSQ
095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2675,2,-5,-0.19,2655,2685,2620,25844,68461160,113904273975,42581037,KSQ
389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,10350,2,-340,-3.18,10690,10850,10350,24830,259180900,113842082250,10999235,KSQ
406820,KR7406820001,뷰티스킨,KOSDAQ,중견기업부,32100,1,1000,3.22,32900,35100,31650,373246,12436359950,113442684000,3534040,KSQ
417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,17730,2,-250,-1.39,17980,17980,17530,1608,28385030,113413491000,6396700,KSQ
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,3435,2,-5,-0.15,3440,3505,3390,110595,382010175,113372092560,33004976,KSQ
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,15100,2,-300,-1.95,15400,15400,15030,2982,45118370,113250000000,7500000,KSQ
254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,3710,2,-150,-3.89,3860,3860,3655,344876,1296095905,113124986100,30491910,KSQ
004920,KR7004920005,씨아이테크,KOSPI,,2290,1,70,3.15,2260,2305,2250,57438,130476820,113114849990,49395131,STK
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,6030,1,20,0.33,5970,6040,5970,2687,16170270,112881600000,18720000,KSQ
305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,7210,3,0,0.0,7140,7290,7110,6806,48992480,112740347440,15636664,KSQ
096630,KR7096630009,에스코넥,KOSDAQ,중견기업부,1565,2,-61,-3.75,1607,1619,1563,601397,947263921,112696147670,72010318,KSQ
000520,KR7000520007,삼일제약,KOSPI,,7450,2,-140,-1.84,7680,7680,7100,24068,178642310,112442604150,15092967,STK
034590,KR7034590000,인천도시가스,KOSPI,,25700,1,50,0.19,25450,25700,25450,146,3725050,112431177800,4374754,STK
096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,686,1,13,1.93,675,703,675,1786455,1232486140,112340052174,163761009,KSQ
195990,KR7195990007,에이비프로바이오,KOSDAQ,중견기업부,405,2,-9,-2.17,412,415,401,303655,123931278,112302337005,277289721,KSQ
011150,KR7011150000,CJ씨푸드,KOSPI,,3125,2,-40,-1.26,3150,3180,3125,27895,87827250,112283665625,35930773,STK
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,18300,2,-380,-2.03,18680,18680,18130,2939,54063120,112135372800,6127616,KSQ
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,11400,2,-180,-1.55,11540,11540,11380,19393,221782160,112097397000,9833105,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,7150,1,20,0.28,7130,7160,7110,3553,25331760,112094496800,15677552,KSQ
088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,2490,2,-40,-1.58,2555,2555,2470,21927,54669890,111865921770,44926073,KSQ
073010,KR7073010001,케이에스피,KOSDAQ,중견기업부,3085,2,-85,-2.68,3170,3175,3085,68839,215457395,111653112845,36192257,KSQ
099440,KR7099440000,스맥,KOSDAQ,중견기업부,2850,3,0,0.0,2920,2965,2800,1576246,4538462810,111627660000,39167600,KSQ
246720,KR7246720007,아스타,KOSDAQ,중견기업부,8590,2,-240,-2.72,8810,8830,8540,15398,132846570,111554249750,12986525,KSQ
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,8340,2,-20,-0.24,8370,8390,8270,2006,16783340,111457428000,13364200,STK
293580,KR7293580007,나우IB,KOSDAQ,중견기업부,1163,1,48,4.3,1120,1167,1100,245306,279760486,111380510000,95770000,KSQ
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,21900,2,-3400,-13.44,24450,24900,21400,556503,12698413650,111291244800,5081792,KSQ
424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,18780,1,30,0.16,18520,18880,18450,19427,361268930,111156754200,5918890,KSQ
321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3940,2,-40,-1.01,3880,4040,3815,389636,1538541715,111076810960,28192084,KSQ
256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1913,2,-22,-1.14,1935,1935,1906,2487,4750098,110948398736,57997072,KSQ
080000,KR7080000003,에스엔유,KOSDAQ,우량기업부,3230,2,-105,-3.15,3295,3320,3215,64112,208614780,110862870100,34322870,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5960,2,-30,-0.5,5990,5990,5950,3291,19608750,110856000000,18600000,KSQ
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1567,2,-28,-1.76,1577,1579,1565,118721,186504858,110741859719,70671257,KSQ
290720,KR7290720002,푸드나무,KOSDAQ,중견기업부,8250,2,-50,-0.6,8300,8390,8130,3411,27914400,110575228500,13403058,KSQ
007280,KR7007280001,한국특강,KOSPI,,1824,1,18,1.0,1806,1825,1806,20330,36911780,110515426752,60589598,STK
033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,1289,2,-17,-1.3,1306,1314,1275,205113,264063751,110503803191,85728319,KSQ
065530,KR7065530008,와이어블,KOSDAQ,중견기업부,2080,2,-45,-2.12,2115,2120,2040,32967,68672515,109948800000,52860000,KSQ
950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4565,1,25,0.55,4555,4585,4510,1165,5306335,109799845100,24052540,KSQ
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5120,2,-100,-1.92,5140,5200,5020,6800,34643730,109568000000,21400000,KSQ
250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,3400,1,670,24.54,3055,3540,3040,9994792,32898881715,109382467600,32171314,KSQ
234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,2010,3,0,0.0,2000,2015,1990,35618,71170750,109231938480,54344248,KSQ
019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,2265,2,-15,-0.66,2280,2280,2230,8673,19442450,109173000000,48200000,KSQ
067830,KR7067830000,세이브존I&C,KOSPI,,2660,1,5,0.19,2650,2695,2650,2764,7401005,109168780700,41040895,STK
027580,KR7027580000,상보,KOSDAQ,중견기업부,1844,1,25,1.37,1870,1897,1801,1931013,3572601707,109130278476,59181279,KSQ
352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,8970,2,-180,-1.97,9250,9250,8890,21245,191378840,109129854210,12166093,KSQ
008970,KR7008970006,동양철관,KOSPI,,917,2,-13,-1.4,930,931,915,77112,71038844,109017810930,118885290,STK
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,4025,2,-75,-1.83,4040,4090,4020,51175,206461510,108952016600,27068824,KSQ
222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,5280,2,-190,-3.47,5460,5480,5250,12463,66483890,108915840000,20628000,KSQ
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,11580,2,-160,-1.36,11840,11900,11580,397,4615020,108852000000,9400000,KSQ
321370,KR7321370009,센서뷰,KOSDAQ,기술성장기업부,4195,2,-100,-2.33,4210,4295,4155,209364,880179425,108809532450,25937910,KSQ
263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,11510,2,-380,-3.2,11880,11880,11420,7611,87758680,108707346000,9444600,KSQ
071670,KR7071670004,에이테크솔루션,KOSDAQ,우량기업부,10870,2,-240,-2.16,11170,11170,10850,16857,185139750,108700000000,10000000,KSQ
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,5650,1,10,0.18,5670,5690,5560,9672,54476210,108699813250,19238905,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,3305,2,-70,-2.07,3370,3370,3240,15240,50246920,108485673160,32824712,KSQ
092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,6340,2,-190,-2.91,6470,6470,6330,25672,163292180,108475371200,17109680,KSQ
274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,13870,2,-670,-4.61,14500,14500,13800,810409,10961231027,108460986620,7819826,KSQ
011320,KR7011320009,유니크,KOSDAQ,중견기업부,5610,2,-40,-0.71,5640,5640,5540,5241,29270930,108389098950,19320695,KSQ
053450,KR7053450003,세코닉스,KOSDAQ,중견기업부,7320,2,-70,-0.95,7580,7580,7230,19773,145304800,108283317960,14792803,KSQ
024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,5220,2,-70,-1.32,5290,5290,5200,31553,165712770,107964205560,20682798,KSQ
013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,3280,1,55,1.71,3225,3285,3220,111954,365067160,107871118080,32887536,KSQ
128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,4030,1,45,1.13,3990,4035,3910,31258,124539450,107562553800,26690460,KSQ
024910,KR7024910002,경창산업,KOSDAQ,우량기업부,3000,2,-20,-0.66,3090,3090,2980,48290,145332070,107457015000,35819005,KSQ
019590,KR7019590009,엠벤처투자,KOSDAQ,중견기업부,981,1,1,0.1,993,999,972,29098,28463129,107418437577,109498917,KSQ
001540,KR7001540004,안국약품,KOSDAQ,우량기업부,8220,2,-120,-1.44,8230,8280,8150,9214,75624560,107208692400,13042420,KSQ
160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,106895911200,34482552,KSQ
080580,KR7080580004,오킨스전자,KOSDAQ,우량기업부,6040,2,-160,-2.58,6230,6230,5950,76373,462893840,106782959920,17679298,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,2000,1,2,0.1,2010,2010,1989,8404,16771023,106468000000,53234000,KSQ
043650,KR7043650001,국순당,KOSDAQ,우량기업부,5960,1,20,0.34,5950,5990,5840,3019,17829630,106435491840,17858304,KSQ
301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,8600,2,-50,-0.58,8570,8690,8420,21068,179448840,105821142400,12304784,KSQ
058860,KR7058860008,KTis,KOSPI,,3035,2,-40,-1.3,3080,3090,3015,66794,202703920,105624070000,34802000,STK
264900,KR7264900002,크라운제과,KOSPI,,8430,2,-50,-0.59,8470,8470,8360,3479,29257260,105576055500,12523850,STK
340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,10190,1,30,0.3,10160,10240,9800,17025,171456070,105444703590,10347861,KSQ
306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,10680,2,-270,-2.47,10720,10800,10660,5735,61506480,105367043040,9865828,KSQ
263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,5420,2,-90,-1.63,5500,5500,5380,7499,40832370,105224964000,19414200,KSQ
090410,KR7090410002,덕신하우징,KOSDAQ,벤처기업부,2280,1,5,0.22,2280,2305,2240,232755,530526385,105071736600,46084095,KSQ
009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,5950,3,0,0.0,5950,6100,5900,11478,68565620,104720000000,17600000,KSQ
052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,1427,2,-27,-1.86,1454,1459,1405,44395,63422213,104581813322,73287886,KSQ
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,934,2,-2,-0.21,936,936,931,15638,14599692,104497277102,111881453,KSQ
044990,KR7044990000,에이치엔에스하이텍,KONEX,일반기업부,13900,2,-80,-0.57,13900,13900,13900,80,1112000,104403789600,7511064,KNX
007980,KR7007980006,태평양물산,KOSPI,,2140,2,-55,-2.51,2150,2190,2110,464406,994380425,104081191940,48636071,STK
048430,KR7048430003,유라테크,KOSDAQ,중견기업부,9020,1,20,0.22,9300,9640,9020,148821,1383422870,103910400000,11520000,KSQ
001045,KR7001041003,CJ우,KOSPI,,45850,1,800,1.78,45300,46150,44700,478,21821350,103631224550,2260223,STK
377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,7310,2,-90,-1.22,7360,7360,7110,10484,75883350,103473050000,14155000,KSQ
002460,KR7002460004,화성산업,KOSPI,,10190,2,-140,-1.36,10280,10330,10190,2210,22610050,103428500000,10150000,STK
134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,4695,2,-100,-2.09,4750,4750,4615,4057,19007570,103410976065,22025767,KSQ
350520,KR7350520003,이지스레지던스리츠,KOSPI,,3645,2,-25,-0.68,3670,3670,3645,3779,13847905,103367158965,28358617,STK
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,9540,2,-10,-0.1,9590,9590,9460,3568,33982610,103224593520,10820188,KSQ
002450,KR7002450005,삼익악기,KOSPI,,1140,1,1,0.09,1139,1140,1134,7358,8363439,103205243100,90530915,STK
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,11340,2,-560,-4.71,11930,11930,11340,54764,630478880,103194000000,9100000,KSQ
101930,KR7101930006,인화정공,KOSDAQ,우량기업부,11050,2,-240,-2.13,11350,11350,11000,6561,72966090,103115340250,9331705,KSQ
076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,4560,2,-60,-1.3,4600,4610,4555,45621,208636410,103029351360,22594156,KSQ
004840,KR7004840005,DRB동일,KOSPI,,5160,2,-10,-0.19,5180,5230,5110,14709,75995020,102838800000,19930000,STK
218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,5030,2,-200,-3.82,5250,5250,5000,142713,722663710,102691484060,20415802,KSQ
380440,KR7380440008,엔에이치스팩19호,KOSPI,,10010,2,-10,-0.1,10020,10030,10000,5949,59521970,102682580000,10258000,STK
227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,11280,1,140,1.26,11190,11290,11190,4793,53782970,102657430080,9100836,STK
128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,4135,2,-90,-2.13,4200,4200,4105,31915,132106645,102561930815,24803369,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,1013,2,-1,-0.1,1010,1015,1007,25468,25784879,102206498245,100894865,KSQ
078130,KR7078130002,국일제지,KOSDAQ,관리종목(소속부없음),800,0,0,0.0,0,0,0,0,0,102093978400,127617473,KSQ
187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,14500,2,-220,-1.49,14720,14720,14500,2233,32551760,102030830500,7036609,KSQ
189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,2530,2,-15,-0.59,2530,2560,2530,8442,21443835,101548702310,40137827,KSQ
053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,5720,2,-10,-0.17,5730,5740,5660,9040,51529560,101517885040,17747882,KSQ
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,8850,2,-140,-1.56,8980,9020,8790,8284,73261060,101508101700,11469842,KSQ
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,10720,2,-180,-1.65,10900,10930,10700,6343,68324060,101375781120,9456696,KSQ
378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,4390,2,-130,-2.88,4530,4540,4350,108690,481357370,101281826090,23071031,KSQ
352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,3705,2,-45,-1.2,3750,3750,3700,10825,40197655,101060910795,27276899,KSQ
347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,3365,1,5,0.15,3395,3430,3300,193665,654323190,100985588240,30010576,KSQ
153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,6860,1,30,0.44,6830,6860,6740,2707,18394630,100635911880,14669958,KSQ
082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,2075,2,-55,-2.58,2105,2120,2070,28329,59304055,100505899350,48436578,KSQ
225190,KR7225190008,삼양옵틱스,KOSDAQ,우량기업부,9900,2,-90,-0.9,10000,10000,9780,3000,29587190,100481911200,10149688,KSQ
003480,KR7003480001,한진중공업홀딩스,KOSPI,,3400,2,-25,-0.73,3420,3420,3395,249,848215,100401360800,29529812,STK
044820,KR7044820009,코스맥스비티아이,KOSPI,,10450,1,210,2.05,10560,10630,10310,23382,245542190,100360974450,9603921,STK
054930,KR7054930003,유신,KOSDAQ,우량기업부,33400,2,-500,-1.47,33900,34100,33250,18988,638338350,100200000000,3000000,KSQ
016880,KR7016880007,웅진,KOSPI,,1253,2,-10,-0.79,1257,1262,1251,13354,16752399,100148631240,79927080,STK
122310,KR7122310006,제노레이,KOSDAQ,우량기업부,6880,2,-110,-1.57,7000,7000,6860,2766,19111930,100130446720,14553844,KSQ
065710,KR7065710006,서호전기,KOSDAQ,우량기업부,19440,1,120,0.62,19400,19600,19350,3242,63061510,100116000000,5150000,KSQ
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,13990,2,-110,-0.78,13910,14070,13610,18727,259471820,100100324660,7155134,KSQ
175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,2665,2,-80,-2.91,2745,2750,2635,80882,215835800,100093050720,37558368,KSQ
307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,3875,2,-120,-3.0,4025,4025,3870,43842,171263425,100060990125,25822191,KSQ
037330,KR7037330008,인지디스플레,KOSDAQ,우량기업부,2280,1,130,6.05,2270,2350,2205,995845,2264413415,100058310720,43885224,KSQ
004140,KR7004140000,동방,KOSPI,,2085,2,-20,-0.95,2090,2110,2070,69827,145849095,100021132110,47971766,STK
071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,6530,2,-50,-0.76,6460,6550,6410,11842,76930250,99886817590,15296603,KSQ
201490,KR7201490000,미투온,KOSDAQ,중견기업부,3195,2,-15,-0.47,3180,3210,3160,16630,52946965,99868575150,31257770,KSQ
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,4175,2,-5,-0.12,4175,4210,4105,60374,252233850,99820901650,23909198,KSQ
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3990,2,-75,-1.85,4110,4110,3980,18019,72186325,99796144350,25011565,KSQ
012690,KR7012690004,모나리자,KOSPI,,2725,1,5,0.18,2755,2760,2710,17013,46305705,99656669875,36571255,STK
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1482,2,-23,-1.53,1501,1501,1471,77572,115052919,99266909040,66981720,KSQ
004060,KR7004060000,SG세계물산,KOSPI,,490,2,-3,-0.61,495,495,487,64919,31963160,99188230400,202424960,STK
059210,KR7059210005,메타바이오메드,KOSDAQ,벤처기업부,4155,2,-205,-4.7,4340,4350,4150,132505,559981745,99148068405,23862351,KSQ
244920,KR7244920005,에이플러스에셋,KOSPI,,4385,2,-30,-0.68,4390,4410,4370,4205,18469805,99134733805,22607693,STK
006880,KR7006880009,신송홀딩스,KOSPI,,8380,2,-410,-4.66,8650,8740,8330,43524,368455210,99125830040,11828858,STK
053050,KR7053050001,지에스이,KOSDAQ,우량기업부,3305,2,-10,-0.3,3315,3340,3265,94351,312366560,99109008085,29987597,KSQ
041520,KR7041520008,이라이콤,KOSDAQ,중견기업부,8130,2,-20,-0.25,8130,8130,7760,54814,432641910,99094374900,12188730,KSQ
003610,KR7003610003,방림,KOSPI,,2340,2,-15,-0.64,2355,2365,2330,11982,28076555,99014970600,42314090,STK
042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,2560,2,-5,-0.19,2565,2585,2540,86140,220162190,98986869760,38666746,KSQ
035000,KR7035000009,HS애드,KOSPI,,5960,1,60,1.02,5920,6000,5920,6896,40922250,98741757640,16567409,STK
032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,5930,2,-120,-1.98,6000,6000,5900,26143,155301810,98576127490,16623293,KSQ
122350,KR7122350002,삼기,KOSDAQ,중견기업부,2570,3,0,0.0,2570,2600,2550,36918,94774280,98532329960,38339428,KSQ
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,2270,1,10,0.44,2305,2305,2260,66229,151216085,98002557910,43172933,KSQ
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,3520,1,50,1.44,3500,3540,3440,139173,488258795,98000545280,27841064,KSQ
043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1204,2,-22,-1.79,1214,1216,1188,1117019,1343260452,97995303392,81391448,KSQ
173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,6370,2,-410,-6.05,6780,6780,6360,14395,92964400,97975434830,15380759,KSQ
004720,KR7004720009,팜젠사이언스,KOSPI,,6180,2,-110,-1.75,6280,6280,6110,29990,185139640,97933149840,15846788,STK
200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,15110,1,60,0.4,15150,15250,14860,8413,126855090,97808601440,6473104,KSQ
078890,KR7078890001,가온그룹,KOSDAQ,중견기업부,5760,2,-80,-1.37,5790,5820,5720,13531,77892810,97756698240,16971649,KSQ
081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,4020,1,50,1.26,4065,4075,3970,382493,1539750965,97558976040,24268402,KSQ
109960,KR7109960005,에이프로젠 H&G,KOSDAQ,중견기업부,1880,2,-80,-4.08,1978,1979,1775,902234,1678102973,97536456720,51881094,KSQ
037440,KR7037440005,희림,KOSDAQ,우량기업부,6990,2,-150,-2.1,7260,7260,6970,56833,399382630,97318100250,13922475,KSQ
163730,KR7163730005,핑거,KOSDAQ,우량기업부,10390,2,-30,-0.29,10420,10490,10260,7165,74112660,97055805690,9341271,KSQ
066410,KR7066410002,버킷스튜디오,KOSDAQ,관리종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,96978744678,84109926,KSQ
024890,KR7024890006,대원화성,KOSPI,,2350,2,-55,-2.29,2415,2415,2340,21527,50781890,96935507200,41249152,STK
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,8000,3,0,0.0,8000,8000,7850,4043,31910550,96640000000,12080000,KSQ
069540,KR7069540003,라이트론,KOSDAQ,중견기업부,3580,3,0,0.0,3580,3650,3490,130000,463082040,96604402600,26984470,KSQ
269620,KR7269620001,시스웍,KOSDAQ,관리종목(소속부없음),889,0,0,0.0,0,0,0,0,0,96529897618,108582562,KSQ
142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,4570,2,-55,-1.19,4640,4640,4545,14231,64993080,96505983310,21117283,KSQ
031860,KR7031860000,에스유홀딩스,KOSDAQ,중견기업부,1096,2,-39,-3.44,1130,1132,1085,560629,618141057,96364665640,87923965,KSQ
309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,4150,2,-20,-0.48,4130,4200,4120,7157,29722830,96351541850,23217239,KSQ
097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1617,2,-17,-1.04,1631,1631,1600,36230,58514259,96348130032,59584496,KSQ
009200,KR7009200007,무림페이퍼,KOSPI,,2315,2,-60,-2.53,2350,2375,2310,302840,708823320,96325552650,41609310,STK
